acceleration_autocorrelation,acceleration_change_rate,acceleration_jerk_cross_correlation,acceleration_kurtosis,acceleration_max,acceleration_mean,acceleration_median,acceleration_min,acceleration_quantile25,acceleration_quantile75,acceleration_skewness,acceleration_std,jerk_kurtosis,jerk_max,jerk_mean,jerk_median,jerk_min,jerk_quantile25,jerk_quantile75,jerk_skewness,jerk_std,num_hard_accelerations,num_hard_brakes,num_hard_turns,speed_acceleration_cross_correlation,speed_autocorrelation,speed_change_rate,speed_kurtosis,speed_max,speed_mean,speed_median,speed_min,speed_quantile25,speed_quantile75,speed_skewness,speed_std,label
0.2620952771663914,1.7394632996545225,-0.0532647026644389,-0.1593203505111375,-0.29040179414193995,-1.5363776678125378,-1.1941480150669175,-2.537720584618745,-1.5700557667549924,-0.8534088974342638,-0.6809705359023471,1.2970442606399804,-0.5852467871633692,1.3387938574116696,-1.7958049304792183,-1.772653440192143,-1.321938738788321,-2.330812792287559,1.3765412637417045,-0.069069620770994,1.587384934127044,-0.2121821954712471,2.4459070948971275,-0.23884346934126016,1.7262977887517261,0.26558360961530775,0.9765351660686131,0.07201917651554952,1.4565436503243006,1.5183289828393234,1.6101736214324058,1.0580016783904935,1.5443405170283095,1.520214941985111,-1.4355331279549306,0.5860752482719389,Aggressive
0.3108518147955336,0.05920239774313687,0.09606453613832967,-0.5410138252427581,0.9777978876249531,1.115988055204795,0.9197845177664513,0.9185904850861843,0.7090129909283933,1.216250680245695,0.30342248801144367,0.2592908376489329,0.5473755423155928,0.8894466416425794,-0.21376445804900154,-0.7958316276933062,0.16310108485187452,-0.33584574968194914,-1.0388845168572198,1.4827329258969182,0.2913180361588046,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,-1.2963540867126822,0.27164306476624944,0.3610523149570869,-0.3075527452349626,1.4566869164266871,1.5146130647768297,1.6241044556368438,1.231228107674689,1.4459838293256444,1.5728328027109755,-0.9922779509043503,0.6483162008955178,Aggressive
0.2620952771663914,1.7394632996545225,-0.0532647026644389,-0.1593203505111375,-0.29040179414193995,-1.5363776678125378,-1.1941480150669175,-2.537720584618745,-1.5700557667549924,-0.8534088974342638,-0.6809705359023471,1.2970442606399804,-0.5852467871633692,1.3387938574116696,-1.7958049304792183,-1.772653440192143,-1.321938738788321,-2.330812792287559,1.3765412637417045,-0.069069620770994,1.587384934127044,-0.2121821954712471,2.4459070948971275,-0.23884346934126016,1.7262977887517261,0.26558360961530775,0.9765351660686131,0.07201917651554952,1.4565436503243006,1.5183289828393234,1.6101736214324058,1.0580016783904935,1.5443405170283095,1.520214941985111,-1.4355331279549306,0.5860752482719389,Aggressive
0.34413434284320055,0.3866612299008442,0.13687337950800826,-0.48765629663428023,0.3732891018478679,0.23183532634232215,0.19516389959672073,0.003187239846740455,-0.1301231598814053,0.6430711782560024,0.26400548309858024,0.4172875710607812,-0.3116410809846633,0.5544954842334272,-0.36336730430604774,-0.8524910110375838,-0.20517123614259236,-0.5866095375329715,-0.18537441490933088,0.5086014551963324,0.3531389292288544,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,0.002698142678543138,0.2133425565632963,0.058855420988677125,-0.5133849672941467,1.4426569982996469,1.555181498908475,1.574912013499192,1.5946473572251652,1.5262761420880524,1.539326444290964,-0.5008873621015103,-0.065314065632456,Aggressive
0.30939382394973863,0.6539551171630681,0.41532534177911173,0.25444511758908406,-0.48919233826525543,-0.8030375701214102,-0.3852039471343429,-1.9855598748498278,-0.07910724377262238,-0.6763952518988903,-1.4569120602248633,0.879737353121858,0.2237618870523894,0.5252949366756741,-1.2046218572733485,0.08191351254514583,-1.659811627166259,0.028343527119816112,0.14527785500063867,-1.2021237086358136,0.9609406824914106,-0.2121821954712471,-0.1838571952994876,0.20895210855727575,1.509281438823742,0.1475972560823746,0.039771423018973406,1.022329125388644,1.339912201143853,1.5451732575480899,1.548791752305121,1.447892846466328,1.667291588205258,1.430970601360512,-2.210840335783357,-0.453160430908021,Aggressive
0.2036727345224425,0.8537905201103126,-0.6563411267059003,-0.41436586573203943,1.7317075398036272,2.176176930966893,1.8446760641296267,1.1830752725445337,1.8199537873118765,2.291273247389187,0.43676975960214104,0.3614352875513387,-0.5034233224537287,0.2637864396271077,0.910247920611085,1.5015059306487097,-0.8466354204417399,-0.2372805876701513,1.7135137967770762,-0.6047518739361329,0.7117578574311639,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,0.6561729949732192,0.2763812989274884,1.8391178872228104,-0.4805482500900861,1.218376517627577,0.6855215135959934,0.6002028719569462,0.2568543104409271,0.3624149224073991,1.0462187556830718,-0.17536031626771628,2.1289084923736623,Aggressive
0.5599408299134254,-0.5965254831669277,1.0552961331329451,-0.42292873722796953,0.5154199840214261,1.1205415552955516,1.479225780068987,0.5615258118891521,0.7333340838768729,1.1425812269232154,-0.6233208602742228,0.1904466892085203,-0.6653572937296542,-0.8409088750189526,-1.4185138751833226,-0.9448189454170933,0.6433547776515044,-0.2765693872174637,-1.0459552736773448,0.0808775504449693,-0.7430953589603149,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,-1.5340476011825481,0.2756843110702364,0.5738899963615637,-0.3455130551727861,2.082137949522262,2.1150004164442353,2.159398910452342,1.8251400164953901,2.023203695208438,2.17504404191333,-0.8674921671781071,0.6528156892553626,Aggressive
0.3297817379744329,0.8024201904045719,-0.3784581946912635,-0.4303932105660234,1.578142391381787,2.2288946245610455,2.910890766958735,0.6108002784550705,1.497699104074779,2.343314691291718,-0.5245043464762326,0.838643740751153,-0.15544403379911928,1.4046065238801175,1.1796463786094467,-0.22385023438247992,-0.2846824285755362,-0.49919427063618355,1.0370760213383667,0.7995380510949622,0.8212545631169246,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,1.4226436909484887,0.2765014598548653,1.9748644739374253,-0.3861002672610763,1.1939203942591712,0.5174128661020457,0.3584918752346388,0.19874275160138,0.2353326411342331,0.7809423410851282,0.15283509135758716,2.0503172096607494,Aggressive
0.5881681534758012,-0.8467709934501428,-0.8090612097030656,-0.5421386656285448,0.7071519782394242,1.2708846165717598,1.3810096223163264,1.1261095098661569,1.0348907180854439,1.09299465134808,0.10948733656381787,-0.21280592429722475,0.046896506296861276,-1.099848993342096,-1.5059211535296766,-1.2928505513827466,0.9160986300119152,0.2665911942546808,-1.5194127838645728,0.809440314831968,-1.1037699911915382,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,-1.86718543437781,0.2817399298531253,0.5608762782565205,-0.3261258142466955,2.1077316162697155,2.106406502345206,2.152750921504135,1.8052905741365404,2.0241844661604604,2.1505955038591065,-0.858401618595616,0.6087734281075964,Aggressive
0.015376215904761778,-0.2194748910708853,-1.7288202542549675,0.466243640229513,1.1971947528808273,2.4750828178340694,2.5988463802185415,1.408405614630509,2.5924662925292954,1.9638757466195176,-1.0445498506920292,-0.5042867706888018,0.24977671676498941,0.434986500393361,0.7710697394859573,-0.1979149532285145,0.3902646528743167,0.4352740452727244,-0.2901329054910005,1.1692527238047035,-0.05639791454689725,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,-0.11053728558212358,0.2809859253150378,2.2564063487344486,-0.4099893316983918,1.3062127685631846,0.7566402181775855,0.774504242002839,0.1420544296559238,0.4401150579335441,1.04760124887127,-0.4054430176139186,2.2726623772187717,Aggressive
0.46301722499604164,0.2682641884647704,-0.028154755361834757,-0.5307649468077781,-0.9423750307414547,-2.1181998018630153,-2.3669931063130534,-1.4683879343493311,-2.4721700800519057,-1.2627413343043146,0.3735066315209514,0.7255024136162768,-0.8874375842815022,-0.304310473607497,-0.036727664567617814,-0.2028495720853748,0.2219996209324973,-0.7462853266461645,0.5036687015234684,-0.00893875776156226,0.13148521509960825,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,0.8466392695634267,0.27422766770145796,1.5621664902603558,-0.46375937759236935,0.8267715997965615,0.557890602364429,0.648250279294208,-0.003093696498439535,0.22146374504808689,0.9139732320121575,-0.5875061793366049,2.0841889429695404,Aggressive
0.539883429637241,-0.9461671413648546,-0.7244418746797583,-0.5944868354650097,0.2606239726325112,0.928325903700579,1.0188694271358432,1.134137500590458,0.9243581684620603,0.6278211852939886,0.13314208243798809,-0.5677101520866797,-0.27023789064028914,-1.1668457287856657,-1.0782270993373002,-0.7516708574146967,0.7178114975677179,0.3968242105671787,-1.162717477868227,-0.7540398722257012,-1.0304769074134712,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,-1.8077862376692337,0.2811843419066969,0.08360233478277214,-0.3354799613289142,1.9878884593769823,2.0565927226765908,2.0893843451927077,1.9165707820814346,2.0246881880564835,2.0356417739456627,-0.8391981518599729,0.16101632090779125,Aggressive
0.2036727345224425,0.8537905201103126,-0.6563411267059003,-0.41436586573203943,1.7317075398036272,2.176176930966893,1.8446760641296267,1.1830752725445337,1.8199537873118765,2.291273247389187,0.43676975960214104,0.3614352875513387,-0.5034233224537287,0.2637864396271077,0.910247920611085,1.5015059306487097,-0.8466354204417399,-0.2372805876701513,1.7135137967770762,-0.6047518739361329,0.7117578574311639,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,0.6561729949732192,0.2763812989274884,1.8391178872228104,-0.4805482500900861,1.218376517627577,0.6855215135959934,0.6002028719569462,0.2568543104409271,0.3624149224073991,1.0462187556830718,-0.17536031626771628,2.1289084923736623,Aggressive
0.5599408299134254,-0.5965254831669277,1.0552961331329451,-0.42292873722796953,0.5154199840214261,1.1205415552955516,1.479225780068987,0.5615258118891521,0.7333340838768729,1.1425812269232154,-0.6233208602742228,0.1904466892085203,-0.6653572937296542,-0.8409088750189526,-1.4185138751833226,-0.9448189454170933,0.6433547776515044,-0.2765693872174637,-1.0459552736773448,0.0808775504449693,-0.7430953589603149,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,-1.5340476011825481,0.2756843110702364,0.5738899963615637,-0.3455130551727861,2.082137949522262,2.1150004164442353,2.159398910452342,1.8251400164953901,2.023203695208438,2.17504404191333,-0.8674921671781071,0.6528156892553626,Aggressive
0.37267117339886585,1.7808737497104261,-0.9461989102585013,-0.32574585931009314,1.3043766528414285,0.6340625178866679,0.7787768104447731,-1.3599716485037043,0.11490699221480727,1.5350987653458528,-0.5205823972211013,1.9329056804567568,-0.18846894811373294,2.583086295404698,2.250221402331346,2.5422500817099327,-0.4577778550317314,-1.1121498353897454,1.818850327390025,0.6498042893981314,1.6980839083914592,-0.2121821954712471,-0.1838571952994876,2.4479299980499554,0.35249848258441946,0.2183857315684652,1.2379927144389367,-0.5096958838731885,1.141072276992879,1.0720442681157687,1.074192948942737,0.8847906023443246,0.9134407997442764,1.2165771642291128,-0.45194101147966487,0.8272141896699292,Aggressive
-0.23744063607521343,4.248447083276561,0.00147144365197918,-0.1199580711529723,1.2936788659217757,0.6096994184585951,0.9407338273050916,-1.8408419586432299,0.032507590999844044,1.5224506108779536,-0.7483972598619957,1.9012741414613077,-0.23156343508227542,4.447737351929825,-0.6277361254071124,-0.011642725121825515,-5.096068273722007,-4.360742772762983,3.159249680397086,-0.11953770134221472,4.423637449469014,-0.2121821954712471,-0.1838571952994876,7.821476932832386,-0.5879387405226773,0.11061972360686138,1.1924925358031162,-0.2360616386165697,1.1228686267258337,1.2133954702053162,1.2466007584874705,1.0923370539914457,1.236473081008806,1.1977208409656421,-0.9762587145021699,0.03590648994455511,Aggressive
-0.1405269190322718,-1.2991422285451741,-0.011784920550855872,0.4134545250008106,-0.9840318299648765,-0.11191830735856151,-0.07510825865358582,0.7592958798883936,0.4758786595047522,-0.6285195662137486,-1.6032347009110564,-1.3192678735241912,0.13208286603113886,-1.1613737783631373,-0.03230534240951363,0.05008853370638706,1.139061969999409,1.1152106161318036,-1.13241028570427,0.3276414675245899,-1.2741230047730858,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,-1.088835765637041,0.14176143602849972,-1.2607197268601047,0.6694774813515051,-1.1957815588174332,-0.9482561831567544,-0.9214207349067992,-0.705218675583089,-0.7986433013390858,-1.0677513108752668,1.4724407881127806,-1.0678246110112806,Aggressive
0.3747982541646616,-0.058008188713829796,-0.052080647059957075,-0.37839417804147196,0.8808789137688677,0.7336961228195389,0.07063199075389175,0.8347198041247126,0.5041069304401465,0.9553272429984353,0.8847409576509407,0.30848917175429386,0.31801895110539447,-0.233003148107694,-0.023933205255336598,0.12746188112630055,-0.7401539643782408,0.8338780903185826,0.3197768808919231,-1.319426601317562,0.1529577961527376,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,0.8626492374211303,0.2525443105027236,-0.16249966018499562,-0.35244484184010144,-0.6717329179416119,-0.7864862609804008,-0.9120138560662159,-0.705218675583089,-0.7986168031865942,-0.7223276044415542,0.38309645151077265,0.2575947599228577,Aggressive
0.03934689284362469,-1.475947186843428,-0.03300837813942658,0.8629978262496216,-1.0281199215887333,-0.07957958165915223,-0.07523089219520725,0.9228233208911186,0.5054934071570839,-0.6335417694523279,2.1603341126993945,-1.4463334363640388,1.7364746157765312,-1.4049429875416373,-0.04665092284541089,0.058897839472127685,1.3367483443513462,1.206682279707523,-1.206120502415921,-1.2446624727798303,-1.4824462311128324,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,1.6401761174127483,0.16906262536212732,-1.3181609502232876,1.5408371993952916,-1.218192992553363,-0.9517692514245306,-0.92235320141358,-0.705218675583089,-0.799408102361366,-1.069297409541517,2.0019010356948113,-1.107567852680641,Aggressive
0.4711884383917906,-0.339041819337202,0.07982833230179624,-0.4742004046845219,1.0689119363639592,0.8398059465857449,-0.035929544503768736,0.8220519751945489,0.5022592107193009,1.4499929321291642,0.7949044274752672,0.6240703544015888,0.38442866248377694,0.5839939837981102,1.2503167723386353,0.04900785598453695,0.326841633810998,0.8237476433439537,-0.8791202420760512,1.3811959891609265,-0.002056977356514583,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,1.6439322729230204,0.2584075378957145,-0.02355755697680213,0.05446376898557627,-0.6082346816424522,-0.840186308115568,-0.9204169096733816,-0.705218675583089,-0.799408102361366,-0.9115667821808996,0.8982937226365069,0.08466436989595179,Aggressive
0.5448154066492105,-0.02841836184148015,-0.760851184128613,-0.5126170673270639,-0.8874150880807162,-2.0936025957338553,-2.6240314353768492,-2.0951016885823575,-2.434495360472974,-0.8712985571541042,0.1923312085115494,1.1695690009396318,1.3859138122973278,0.40631981083970936,-2.073985180696463,-2.392078245693987,0.2811854723945614,-0.6776292363453355,-1.3912184415136726,1.8665285136683836,-0.10803295920226817,-0.2121821954712471,1.2771229659208543,-0.23884346934126016,1.8336677338663407,0.2787031317184817,1.5821429098530122,-0.28823853319685877,0.24054610219892616,0.120883023681525,0.2759133420568709,-0.6052587943250424,-0.04706536138247586,0.3621475130291584,-0.9617299315743236,1.640041211744773,Aggressive
0.3791310907437862,-0.14380168913696229,-1.8756409840661408,0.12101778489553729,1.1501998791099086,2.1109011845472447,2.2665816890615123,0.7582823097283177,2.1519549606946704,1.810964868705622,-0.9841794101032802,-0.0839646961738302,-0.7591619904567863,-0.2866789853775884,0.7803917459023567,-0.662914817325676,0.6026286508216606,0.2977845497141455,0.6516724514163945,0.7144120391770707,-0.132548351531562,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,0.17144278304740918,0.2787013188478889,1.7631257730697119,-0.45004014752959504,0.9259168930226982,0.4712431995860232,0.5021403912428237,-0.006597371276778629,0.13864295404114974,0.7613681715662473,-0.3879515420415901,2.04286784711254,Aggressive
0.5111677098623869,0.1553316315386764,0.054082669911240056,-0.449000206907435,0.09748594747791775,-0.9416283316780659,-1.6553322492019218,-0.7838719162520505,-1.3198866280932045,-0.27280976623207065,0.5582552413368086,0.8714072261756931,-0.613404666051804,-0.2917200627564282,-1.7313822758663806,-2.2327665700107504,0.011559245554243628,-0.7925308715600291,-0.46913916546744217,0.30590671037914496,-0.062307722365402655,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,1.287762006335345,0.25228037175490065,0.7162990111182731,-0.29946323570107863,0.1387749566562521,0.17156498593375905,0.25380481957316603,-0.09990710837526551,0.13273101847223,0.23326241206029738,-0.9689483961046746,0.44634916367630134,Aggressive
0.41570301393121334,0.38848779192446053,-0.31211319060575204,-0.13601990529988836,-0.5389946269692838,-0.9428607388063017,-0.5671644166347031,-1.6362770353149243,-0.5649665459737244,-0.6854451980688606,-0.9373657672271933,0.7442677684908959,-0.26650760256324413,0.5703137069748443,1.2586308176793266,1.2646978510919389,-0.3799930313831993,0.34458458999293023,0.7177149568383718,-0.15553201763569036,0.3724616573831755,-0.2121821954712471,-0.1838571952994876,-0.23884346934126016,-1.583026565633283,0.2426693984895162,0.22124217562452664,0.4836546912016667,-0.6479193251406342,-0.8420315118780656,-0.8684935242733766,-0.705218675583089,-0.7800980371994368,-0.9770701561165667,1.2321350068562116,-0.17094582270219166,Aggressive
